Building_ID,area_m2,estimated_tax_euro,source_file
238,29.209999999960406,24.828499999966343,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
239,94.21000000023982,80.07850000020385,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
240,21.309999999948765,18.11349999995645,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
241,290.1300000006376,246.61050000054195,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
242,619.7000000003959,526.7450000003365,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
243,39.73999999967286,33.77899999972193,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
244,12.69999999998836,10.794999999990106,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
245,334.86000000005305,284.6310000000451,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
246,9.789999999282882,8.321499999390449,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
247,388.449999999947,330.1824999999549,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
248,931.429999997593,791.715499997954,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
249,239.05000000008144,203.19250000006923,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
250,35.39000000076719,30.08150000065211,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
251,503.4300000004508,427.91550000038313,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
252,20.28999999991735,17.246499999929746,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
253,239.1799999997881,203.3029999998199,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
254,20.19000000031896,17.161500000271115,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
255,35.459999999541324,30.140999999610123,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
256,21.880000000178114,18.598000000151398,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
257,226.380000001057,192.42300000089844,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
